id,title,url,source,published_at,scraped_at,tags,sentiment,sentiment_score,yfin_symbol,published_date
8e88bebd-b798-4995-b7cb-1bd793bc415d,"Short-term trade ideas from SEBI RAs on Stocktwits 👇   
   
Upside: 26%   
[https://stocktwits.com/equitycharcha/message/629777986](https://stocktwits.com/equitycharcha/message/629777986)   
   
Upside: 18%   
[https://stocktwits.com/prabhatmittal1/message/629774086](https://stocktwits.com/prabhatmittal1/message/629774086)   
   
Upside: 12%   
[https://stocktwits.com/Financewithpalak/message/629620900](https://stocktwits.com/Financewithpalak/message/629620900)   
   
Upside: 11%   
[https://stocktwits.com/financialsarthis/message/629775090](https://stocktwits.com/financialsarthis/message/629775090)",https://t.me/stocktwitsindia/9161,stocktwitsindia,2025-09-25T09:15:48+00:00,2025-10-24T14:34:11.631315,"['stocktwitsindia', 'telegram']",,,,2025-09-25
dde1b963-26a0-4f5b-8167-3e7b249381e5,"SEBI RA initiates coverage on data center stock Anant Raj

Check out the targets here: https://stocktwits.com/ra_vishaltrehan/message/629926726",https://t.me/stocktwitsindia/9160,stocktwitsindia,2025-09-25T08:31:40+00:00,2025-10-24T14:34:11.631349,"['stocktwitsindia', 'telegram']",,,,2025-09-25
f5903dd2-5e23-4b18-b003-09699ab682ee,"SEBI RA is bullish on Gujarat Pipavav Port, sees upside of 34% 

Check out the buying range: https://stocktwits.com/equitycharcha/message/629929156",https://t.me/stocktwitsindia/9159,stocktwitsindia,2025-09-25T08:29:16+00:00,2025-10-24T14:34:11.631383,"['stocktwitsindia', 'telegram']",,,,2025-09-25
b62cc593-5c8e-4482-b7c9-3069ef76f57c,"Time to buy the dip in BSE? 

SEBI RA Finkhoz breaks the new SEBI guidelines and its impact: https://stocktwits.com/Finkhoz/message/629792736",https://t.me/stocktwitsindia/9158,stocktwitsindia,2025-09-25T08:22:50+00:00,2025-10-24T14:34:11.631413,"['stocktwitsindia', 'telegram']",,,,2025-09-25
f9ce3c03-b882-4238-a4a6-b4b2cbdc949d,"Tata Motors facing huge financial loss as JLR plans to keep factories shut till Oct 1 due to cyberattack

Get the full breakdown here: https://stocktwits.com/thetradebond/message/629924850",https://t.me/stocktwitsindia/9157,stocktwitsindia,2025-09-25T08:20:22+00:00,2025-10-24T14:34:11.631447,"['stocktwitsindia', 'telegram']",,,,2025-09-25
58247f26-3b53-42a3-af30-1ef3fb4fbbea,"Tata Group stocks underperformed this year, notes SEBI RA Equity Insights",https://t.me/stocktwitsindia/9156,stocktwitsindia,2025-09-25T08:18:27+00:00,2025-10-24T14:34:11.631458,"['stocktwitsindia', 'telegram']",,,,2025-09-25
ba8d7ea5-4d96-4639-9e2e-c4db0c31c6e5,"SEBI RA spots classic cup & handle pattern in Hindustan Copper

Check out the targets here: https://stocktwits.com/financialsarthis/message/629929229",https://t.me/stocktwitsindia/9155,stocktwitsindia,2025-09-25T08:16:35+00:00,2025-10-24T14:34:11.631489,"['stocktwitsindia', 'telegram']",,,,2025-09-25
e8cf876a-988d-40c3-afba-39c8e975cc82,"BSE is down 30% from its highs, what's going wrong for the stock?

Watch now: [https://youtu.be/h6Urkw8oCmk](https://youtu.be/h6Urkw8oCmk)",https://t.me/stocktwitsindia/9154,stocktwitsindia,2025-09-24T11:20:06+00:00,2025-10-24T14:34:11.631518,"['stocktwitsindia', 'telegram']",,,,2025-09-24
5ff183c4-c5b8-44c8-8383-a5a0b51e655d,"Short-term trade ideas from SEBI RAs on Stocktwits 👇   
   
Upside: 30%   
[https://stocktwits.com/Vinaytaparia/message/629620843](https://stocktwits.com/Vinaytaparia/message/629620843)   
   
Upside: 21%   
[https://stocktwits.com/prabhatmittal1/message/629616266](https://stocktwits.com/prabhatmittal1/message/629616266)   
   
Upside: 15%   
[https://stocktwits.com/financialsarthis/message/629623849](https://stocktwits.com/financialsarthis/message/629623849)   
   
Upside: 12%   
[https://stocktwits.com/Financewithpalak/message/629614447](https://stocktwits.com/Financewithpalak/message/629614447)",https://t.me/stocktwitsindia/9153,stocktwitsindia,2025-09-24T08:53:15+00:00,2025-10-24T14:34:11.631598,"['stocktwitsindia', 'telegram']",,,,2025-09-24
5aca1fe4-6790-45e5-9312-c45a32f89f30,"SEBI RA shares the growth forecast for EV industry, says 22% CAGR growth is expected  till 2032

Check out the complete post on Stocktwits: https://stocktwits.com/EquityInsights/message/629778290",https://t.me/stocktwitsindia/9152,stocktwitsindia,2025-09-24T07:48:03+00:00,2025-10-24T14:34:11.631635,"['stocktwitsindia', 'telegram']",,,,2025-09-24
668d2a1c-9d1a-48ab-a98f-291a4a3e2d11,"Goldman Sachs upgrades Maruti Suzuki to Buy from Neutral, hikes target price from ₹13,800 to ₹18,900

Check out what other investors are saying about the stock on Stocktwits: https://stocktwits.com/iYashUpadhyaya/message/629774195",https://t.me/stocktwitsindia/9151,stocktwitsindia,2025-09-24T07:45:42+00:00,2025-10-24T14:34:11.631677,"['stocktwitsindia', 'telegram']",,,,2025-09-24
aac830bc-d0f8-403f-88b0-ff6db1c46227,"SEBI RA spots descending triangle breakout pattern in Minda Corp

Check out the targets here: https://stocktwits.com/financialsarthis/message/629775090",https://t.me/stocktwitsindia/9150,stocktwitsindia,2025-09-24T07:39:00+00:00,2025-10-24T14:34:11.631707,"['stocktwitsindia', 'telegram']",,,,2025-09-24
d7f1e910-d34b-4104-bf59-058c44fe0775,"Ola Electric’s inventory sells out in just 5 minutes on day 1 of Muhurat Mahotsav 

Get all the details here: https://stocktwits.com/wegro/message/629776689",https://t.me/stocktwitsindia/9149,stocktwitsindia,2025-09-24T07:36:39+00:00,2025-10-24T14:34:11.631745,"['stocktwitsindia', 'telegram']",,,,2025-09-24
cfc6a260-530a-4e46-8a56-a892f2734a0c,"AC supplier auto stocks outperforms big auto companies 

SENI RA on what’s ahead for the stock: https://stocktwits.com/Sumesh_guleria/message/629776988",https://t.me/stocktwitsindia/9148,stocktwitsindia,2025-09-24T07:33:51+00:00,2025-10-24T14:34:11.631777,"['stocktwitsindia', 'telegram']",,,,2025-09-24
d19109eb-e13d-4ec6-9e80-f604433e0035,"Ganesh Consumer Products IPO is open for subscription. 

Price band is set at Rs 306 - 322 p/sh

The company aims to raise ~ Rs 400 cr. Of this, Rs 130 cr will be used to pay off debt and capacity expansion. 

For the unaware, Ganesh Consumer is the 3rd largest packaged wheat flour brand in Eastern India.

Fundamentally, the company has shown consistent growth with Revenue/EBITDA/PAT CAGR of 18%, 16.5%, and 14% respectively

The Indian packaged food market is projected to grow at a CAGR of 10.9% to ₹18.8 lakh cr by FY30, with packaged staples as the fastest-growing segment.

Marquee investors like Ashish Kacholia and Madhu Kela have invested in the anchor round",https://t.me/stocktwitsindia/9147,stocktwitsindia,2025-09-23T14:31:14+00:00,2025-10-24T14:34:11.631786,"['stocktwitsindia', 'telegram']",,,,2025-09-23
42dc855b-4967-43b0-a985-3cdd9f22a759,"Why BSE is falling? 🤔

Watch now: https://youtu.be/h6Urkw8oCmk",https://t.me/stocktwitsindia/9146,stocktwitsindia,2025-09-23T12:28:42+00:00,2025-10-24T14:34:11.631812,"['stocktwitsindia', 'telegram']",,,,2025-09-23
ef8ef372-8267-47a0-83fa-5c4912b49722,"SEBI RA shares strong breakout stocks for tomorrow 

Here’s the entire list: https://stocktwits.com/financialsarthis/message/629632964",https://t.me/stocktwitsindia/9145,stocktwitsindia,2025-09-23T12:04:12+00:00,2025-10-24T14:34:11.631842,"['stocktwitsindia', 'telegram']",,,,2025-09-23
8f9dc919-186b-4303-b8da-1bf2e388f678,Havells launches Lloyd Kolors Refrigerator om Flipkart,https://t.me/stocktwitsindia/9144,stocktwitsindia,2025-09-23T12:03:25+00:00,2025-10-24T14:34:11.631852,"['stocktwitsindia', 'telegram']",,,,2025-09-23
fc1a69a2-8831-4f96-88de-edc55aa72479,"Short-term trade ideas from SEBI RAs on Stocktwits 👇   
   
Upside: 18%   
[https://stocktwits.com/prabhatmittal1/message/629465897](https://stocktwits.com/prabhatmittal1/message/629465897)   
   
Upside: 16%   
[https://stocktwits.com/Vinaytaparia/message/629167047](https://stocktwits.com/Vinaytaparia/message/629167047)   
   
Upside: 14%   
[https://stocktwits.com/Japfinserve/message/629243276](https://stocktwits.com/Japfinserve/message/629243276)   
   
Upside: 11%   
[https://stocktwits.com/Financewithpalak/message/629246950](https://stocktwits.com/Financewithpalak/message/629246950)",https://t.me/stocktwitsindia/9143,stocktwitsindia,2025-09-23T09:10:39+00:00,2025-10-24T14:34:11.631929,"['stocktwitsindia', 'telegram']",,,,2025-09-23
f983a2f2-a381-4aca-aaed-1542084317a5,SEBI RA Palak Jain is bullish on Adani Enterprises 👀,https://t.me/stocktwitsindia/9142,stocktwitsindia,2025-09-23T08:54:01+00:00,2025-10-24T14:34:11.631940,"['stocktwitsindia', 'telegram']",,,,2025-09-23
a674d277-0f1e-4773-b70d-a41a8e057823,"RVNL wins new order worth ₹145 crore

SEBI RA explains why it matters and stock targets: https://stocktwits.com/Japfinserve/message/629617623",https://t.me/stocktwitsindia/9141,stocktwitsindia,2025-09-23T08:52:54+00:00,2025-10-24T14:34:11.631970,"['stocktwitsindia', 'telegram']",,,,2025-09-23
3c0b1bd2-f8b3-44a8-829d-5c5b886bd128,"Buy the dip in BSE? 

Watch Now👇
https://youtu.be/h6Urkw8oCmk",https://t.me/stocktwitsindia/9140,stocktwitsindia,2025-09-21T12:48:03+00:00,2025-10-24T14:34:11.631995,"['stocktwitsindia', 'telegram']",,,,2025-09-21
642a7266-3d81-4b32-ad07-4d27d5320b1c,"Short-term trade ideas from SEBI RAs on Stocktwits 👇    
    
Upside: 27%    
[https://stocktwits.com/thetradebond/message/628786116](https://stocktwits.com/thetradebond/message/628786116)    
    
Upside: 24%    
[https://stocktwits.com/Vinaytaparia/message/628781835](https://stocktwits.com/Vinaytaparia/message/628781835)    
    
Upside: 15%    
[https://stocktwits.com/equitycharcha/message/628786806](https://stocktwits.com/equitycharcha/message/628786806)    
    
Upside: 11%    
[https://stocktwits.com/prabhatmittal1/message/628784618](https://stocktwits.com/prabhatmittal1/message/628784618)",https://t.me/stocktwitsindia/9139,stocktwitsindia,2025-09-18T12:49:29+00:00,2025-10-24T14:34:11.632077,"['stocktwitsindia', 'telegram']",,,,2025-09-18
3a5d6b97-f3e5-4839-b3fd-7b9fd1af66e3,"Dreamfolks shuts its core business operation, SEBI RA on what’s going on and what’s next: https://stocktwits.com/Rajneesh_Sharma_Official/message/629084134",https://t.me/stocktwitsindia/9138,stocktwitsindia,2025-09-18T08:56:36+00:00,2025-10-24T14:34:11.632112,"['stocktwitsindia', 'telegram']",,,,2025-09-18
ec70a589-878b-4200-831a-8530e8bf7cae,"SEBI RA Rajneesh on new sponsor of Term India’s jersey: Apollo Tyres 👀

Check out the targets here: https://stocktwits.com/Rajneesh_Sharma_Official/message/628920562",https://t.me/stocktwitsindia/9137,stocktwitsindia,2025-09-18T08:53:26+00:00,2025-10-24T14:34:11.632150,"['stocktwitsindia', 'telegram']",,,,2025-09-18
546b87a0-3cd8-4350-a762-3a7928e3a0a2,SEBI RA says Poonawala Fincorp is set for new fresh highs,https://t.me/stocktwitsindia/9136,stocktwitsindia,2025-09-18T08:42:44+00:00,2025-10-24T14:34:11.632165,"['stocktwitsindia', 'telegram']",,,,2025-09-18
3fb27382-da8d-44e5-9edf-c2ea515c506d,Eternal market cap is 3x of Swiggy 🤯,https://t.me/stocktwitsindia/9135,stocktwitsindia,2025-09-18T08:38:30+00:00,2025-10-24T14:34:11.632174,"['stocktwitsindia', 'telegram']",,,,2025-09-18
64f6aaa9-4327-44ef-8cff-4d5ff51dbc94,"Short-term trade ideas from SEBI RAs on Stocktwits 👇   
   
Upside: 37%   
[https://stocktwits.com/Ca_mayankchandel/message/628651156](https://stocktwits.com/Ca_mayankchandel/message/628651156)   
   
Upside: 25%   
[https://stocktwits.com/Vinaytaparia/message/628647843](https://stocktwits.com/Vinaytaparia/message/628647843)   
   
Upside: 17%   
[https://stocktwits.com/Investogainerresearch/message/628687049](https://stocktwits.com/Investogainerresearch/message/628687049)   
   
Upside: 13%   
[https://stocktwits.com/Vinaytaparia/message/628781121](https://stocktwits.com/Vinaytaparia/message/628781121)",https://t.me/stocktwitsindia/9134,stocktwitsindia,2025-09-17T14:47:48+00:00,2025-10-24T14:34:11.632252,"['stocktwitsindia', 'telegram']",,,,2025-09-17
2cbb4263-be48-4423-9dab-6ae1eea94803,BEL announces new order wins 👀,https://t.me/stocktwitsindia/9133,stocktwitsindia,2025-09-17T08:24:59+00:00,2025-10-24T14:34:11.632263,"['stocktwitsindia', 'telegram']",,,,2025-09-17
4081719e-e96b-46bc-b28e-98dd86554ebf,IT Index at 8-week high 📈,https://t.me/stocktwitsindia/9132,stocktwitsindia,2025-09-17T08:22:44+00:00,2025-10-24T14:34:11.632272,"['stocktwitsindia', 'telegram']",,,,2025-09-17
922ab61b-8c44-452d-af2e-676e6d81045b,Zomato to offer food delivery for train passengers,https://t.me/stocktwitsindia/9131,stocktwitsindia,2025-09-17T08:20:41+00:00,2025-10-24T14:34:11.632282,"['stocktwitsindia', 'telegram']",,,,2025-09-17
c2958f75-e4c2-40f5-a6a7-e6d90f89081b,Here’s why defence stocks are rallying 🥸,https://t.me/stocktwitsindia/9130,stocktwitsindia,2025-09-17T08:19:49+00:00,2025-10-24T14:34:11.632291,"['stocktwitsindia', 'telegram']",,,,2025-09-17
853ba6dd-1323-4737-aef1-867df36c14bf,SEBI RA on Aditya Birla Fashion stock 👀,https://t.me/stocktwitsindia/9129,stocktwitsindia,2025-09-17T08:14:20+00:00,2025-10-24T14:34:11.632303,"['stocktwitsindia', 'telegram']",,,,2025-09-17
cab9e513-24e3-4a60-b319-b8095387f1a7,"Textile stocks jump following positive remarks by President Trump and PM Modi 👀

SEBI RA A&Y Market Research says ""A successful India–US trade deal could restore India’s competitive edge in the valuable US textiles market""

Check out the stocks that SEBI RA is tracking right now from the sector: https://stocktwits.onelink.me/Lo6t/0f256u9r",https://t.me/stocktwitsindia/9127,stocktwitsindia,2025-09-17T04:25:26+00:00,2025-10-24T14:34:11.632363,"['stocktwitsindia', 'telegram']",,,,2025-09-17
6a347194-515c-4ba2-acb8-397e88f431aa,"Auto stocks are buzzing after GST rate cuts

Here are 3 names SEBI RAs are tracking: https://youtu.be/tIhUFPxrezc?si",https://t.me/stocktwitsindia/9126,stocktwitsindia,2025-09-16T12:22:41+00:00,2025-10-24T14:34:11.632391,"['stocktwitsindia', 'telegram']",,,,2025-09-16
52e9011b-b7a5-4806-b998-2544851232af,"Short-term trade ideas from SEBI RAs on Stocktwits 👇   
   
Upside: 27%   
[https://stocktwits.com/prabhatmittal1/message/628645883](https://stocktwits.com/prabhatmittal1/message/628645883)   
   
Upside: 21%   
[https://stocktwits.com/Investogainerresearch/message/628607451](https://stocktwits.com/Investogainerresearch/message/628607451)   
   
Upside: 18%   
[https://stocktwits.com/ATResearch/message/628643246](https://stocktwits.com/ATResearch/message/628643246)   
   
Upside: 18%   
[https://stocktwits.com/Vinaytaparia/message/628428002](https://stocktwits.com/Vinaytaparia/message/628428002)",https://t.me/stocktwitsindia/9125,stocktwitsindia,2025-09-16T11:09:56+00:00,2025-10-24T14:34:11.632473,"['stocktwitsindia', 'telegram']",,,,2025-09-16
3ea3d9e3-c2a4-46ba-9eb9-073fe8b5bbc0,"Adani Power secures mega ₹26,500 crore deal",https://t.me/stocktwitsindia/9124,stocktwitsindia,2025-09-15T08:31:09+00:00,2025-10-24T14:34:11.632485,"['stocktwitsindia', 'telegram']",,,,2025-09-15
b8aabd8c-c74f-4e2f-b029-cdb992dbbb72,Data centre infrastructure a huge opportunity for investors 👀,https://t.me/stocktwitsindia/9123,stocktwitsindia,2025-09-15T08:25:52+00:00,2025-10-24T14:34:11.632495,"['stocktwitsindia', 'telegram']",,,,2025-09-15
cbf2cc91-5641-45ac-925f-8dda64ca33cf,"SEBI RA sees nearly 30% upside in this breakout stock

Check out the stock name here: https://stocktwits.com/financialsarthis/message/628648557",https://t.me/stocktwitsindia/9122,stocktwitsindia,2025-09-15T08:12:53+00:00,2025-10-24T14:34:11.632529,"['stocktwitsindia', 'telegram']",,,,2025-09-15
646a702c-9d15-43a5-b0cf-9821f9a39773,Smartphone exports hit record,https://t.me/stocktwitsindia/9121,stocktwitsindia,2025-09-15T08:09:42+00:00,2025-10-24T14:34:11.632539,"['stocktwitsindia', 'telegram']",,,,2025-09-15
707bdc76-f0c4-49a7-9e32-17df43f7f68c,"Sensex declines 350 pts, Nifty below 25,800: Profit booking among key factors behind market fall

More details⏬
https://www.moneycontrol.com/news/business/markets/sensex-declines-300-pts-from-day-s-high-nifty-below-25-850-profit-booking-among-key-factors-behind-market-fall-13630093.html?utm_medium=social&utm_source=telegram&utm_campaign=regular-editorial",https://t.me/moneycontrolcom/100862,moneycontrolcom,2025-10-24T08:04:04+00:00,2025-10-24T14:34:11.984332,"['moneycontrolcom', 'telegram']",,,,2025-10-24
c3120fec-b30f-40e7-aa2f-3cee23988dc4,"HFCL eyes 'massive' opportunity in defence sector, bets big on new Andhra manufacturing complex

More details👇
https://www.moneycontrol.com/news/business/hfcl-eyes-massive-opportunity-in-defence-sector-bets-big-on-new-andhra-pradesh-manufacturing-complex-13630057.html?utm_medium=social&utm_source=telegram&utm_campaign=regular-editorial",https://t.me/moneycontrolcom/100861,moneycontrolcom,2025-10-24T05:38:29+00:00,2025-10-24T14:34:11.984443,"['moneycontrolcom', 'telegram']",,,,2025-10-24
50de20f1-f077-40d8-91d9-2c0f2c80df59,"🚨Piyush Pandey passes away

Widely regarded as the man who gave Indian advertising its voice, and its accent - Pandey spent over four decades at Ogilvy India, the agency that became almost synonymous with his name and vision.

Read 👇
https://moneycontrol.com/news/india/piyush-pandey-passes-away-pandey-was-the-architect-of-indian-advertising-s-soul-13629927.html?utm_medium=social&utm_source=telegram&utm_campaign=regular-editorial",https://t.me/moneycontrolcom/100860,moneycontrolcom,2025-10-24T04:31:04+00:00,2025-10-24T14:34:11.984521,"['moneycontrolcom', 'telegram']",,,,2025-10-24
38cdaad5-1239-425f-b353-73cf59f05c63,"🚨'H1B system spammed with fraud': White House cites 'abuse’ as it prepares to battle lawsuits over visa fee hike

More details here 👇
https://www.moneycontrol.com/world/white-house-cites-h-1b-abuse-as-it-prepares-to-battle-lawsuits-over-visa-fee-hike-article-13629762.html?utm_medium=social&utm_source=telegram&utm_campaign=regular-editorial",https://t.me/moneycontrolcom/100859,moneycontrolcom,2025-10-24T03:08:18+00:00,2025-10-24T14:34:11.984586,"['moneycontrolcom', 'telegram']",,,,2025-10-24
14b5ccf4-e26e-4d7a-a5f1-5c29d448e408,"Starlink reportedly plans 9 earth stations across India ahead of satcom launch

More details here 👇
https://www.moneycontrol.com/news/telecom/starlink-reportedly-plans-9-earth-stations-across-india-ahead-of-satcom-launch-13629688.html?utm_medium=social&utm_source=telegram&utm_campaign=regular-editorial",https://t.me/moneycontrolcom/100858,moneycontrolcom,2025-10-24T02:21:10+00:00,2025-10-24T14:34:11.984639,"['moneycontrolcom', 'telegram']",,,,2025-10-24
eabec1ee-939f-4dbf-81aa-77eb6eaeae5c,"#MarketsWithMC | Relief rally in Asia: Stocks climb on Trump–Xi talks, investors brace for US CPI report

More details here 👇
https://www.moneycontrol.com/news/business/markets/relief-rally-in-asia-stocks-climb-on-trump-xi-talks-investors-brace-for-us-cpi-report-13629645.html?utm_medium=social&utm_source=telegram&utm_campaign=regular-editorial",https://t.me/moneycontrolcom/100857,moneycontrolcom,2025-10-24T02:11:36+00:00,2025-10-24T14:34:11.984697,"['moneycontrolcom', 'telegram']",,,,2025-10-24
89ba0940-ea52-4b1b-a496-17b36d2ebf6f,"🚨Gold to snap nine-week winning streak as heat comes out of rally

Details here 👇
http://moneycontrol.com/news/business/commodities/gold-to-snap-nine-week-winning-streak-as-heat-comes-out-of-rally-13629644.html?utm_medium=social&utm_source=telegram&utm_campaign=regular-editorial",https://t.me/moneycontrolcom/100856,moneycontrolcom,2025-10-24T02:06:38+00:00,2025-10-24T14:34:11.984852,"['moneycontrolcom', 'telegram']",,,,2025-10-24
48996c50-d576-41a1-8d5f-993244f3012e,"The Gaganyaan mission is progressing steadily with nearly 90 per cent of the development work being completed: ISRO Chairman V Narayanan 

The Gaganyaan mission is India’s first human spaceflight mission under development.

More Details ⬇🔗
https://www.moneycontrol.com/news/india/gaganyaan-mission-90-development-work-completed-says-isro-chief-narayanan-13629276.html?utm_medium=social&utm_source=telegram&utm_campaign=regular-editorial",https://t.me/moneycontrolcom/100855,moneycontrolcom,2025-10-23T17:32:47+00:00,2025-10-24T14:34:11.984988,"['moneycontrolcom', 'telegram']",,,,2025-10-23
98841c14-726e-4276-8f8b-4e07e4b2ad0c,"#WorldNews | Elon Musk Congratulates Google on Quantum Breakthrough

Earlier in the day, Google unveiled that its new Willow quantum chip had achieved a verifiable quantum advantage, running the Quantum Echoes algorithm 13,000 times faster than one of the world’s most powerful classical supercomputers. 

Pichai hailed the result as a “major step toward the first real-world applications of quantum computing,” explaining that the algorithm can simulate atomic interactions within molecules using nuclear magnetic resonance, paving the way for breakthroughs in materials science, chemistry, and AI.",https://t.me/moneycontrolcom/100854,moneycontrolcom,2025-10-23T15:50:20+00:00,2025-10-24T14:34:11.985112,"['moneycontrolcom', 'telegram']",,,,2025-10-23
dd6e0a4b-a9d2-4747-a28e-252bd0cc6b04,"SEBI proposes standardised process for mutual fund folio opening and first investment

More Details ⬇🔗  
https://www.moneycontrol.com/news/business/markets/sebi-proposes-standardised-process-for-mutual-fund-folio-opening-and-first-investment-13629475.html?utm_medium=social&utm_source=telegram&utm_campaign=regular-editorial",https://t.me/moneycontrolcom/100853,moneycontrolcom,2025-10-23T13:57:34+00:00,2025-10-24T14:34:11.985222,"['moneycontrolcom', 'telegram']",,,,2025-10-23
2a69b6e5-cb40-49c9-801a-c924f712a68f,"Armed with AI, scammers go hi-tech; here's how to guard against trading frauds ⚠️

More Details ⬇🔗
https://www.moneycontrol.com/news/business/personal-finance/armed-with-ai-scammers-go-hi-tech-here-s-how-to-guard-against-trading-frauds-13628844.html?utm_medium=social&utm_source=telegram&utm_campaign=regular-editorial",https://t.me/moneycontrolcom/100852,moneycontrolcom,2025-10-23T12:54:32+00:00,2025-10-24T14:34:11.985314,"['moneycontrolcom', 'telegram']",,,,2025-10-23
b6e1b68f-a946-4619-ad0a-0ba51e272b98,"MCExclusive 🚨 | The next MNC IPO on D-Street! MTR Foods parent Orkla India set to launch issue between Oct 29-31 at up to Rs 10,000 crore valuation 

More Details ⬇🔗
https://www.moneycontrol.com/news/business/ipo/mtr-foods-parent-orkla-india-likely-to-launch-rs-1-650-crore-ipo-between-oct-29-and-oct-31-13629354.html?utm_medium=social&utm_source=telegram&utm_campaign=regular-editorial",https://t.me/moneycontrolcom/100851,moneycontrolcom,2025-10-23T11:50:55+00:00,2025-10-24T14:34:11.985400,"['moneycontrolcom', 'telegram']",,,,2025-10-23
86252062-2fe7-4d9e-bb23-00de08d54c15,"The Defence Acquisition Council, led by Defence Minister Rajnath Singh, cleared on October 23 proposals worth Rs 79,000 crore to buy new missile systems, high mobility vehicles, naval surface guns and other equipment for its armed forces 

More details ⬇🔗
https://www.moneycontrol.com/news/business/defence-acquisition-council-clears-arms-proposals-worth-rs-79-000-cr-to-boost-military-power-13629306.html?utm_medium=social&utm_source=telegram&utm_campaign=regular-editorial",https://t.me/moneycontrolcom/100850,moneycontrolcom,2025-10-23T11:09:45+00:00,2025-10-24T14:34:11.985502,"['moneycontrolcom', 'telegram']",,,,2025-10-23
0ae2843b-03bb-4d0d-8258-b787b09fbb4a,"MarketsWithMC | 🔔 Closing Bell: Nifty Slips Over 150 Points From Day's High But Gains For 6th Day - IT Stocks Surge 

More Details ⬇🔗 
https://www.moneycontrol.com/news/videos/business/markets/nifty-slips-over-150-points-from-day-s-high-but-gains-for-6th-day-it-stocks-surge-closing-bell-live-13629050.html?utm_medium=social&utm_source=telegram&utm_campaign=regular-editorial",https://t.me/moneycontrolcom/100849,moneycontrolcom,2025-10-23T10:14:20+00:00,2025-10-24T14:34:11.985601,"['moneycontrolcom', 'telegram']",,,,2025-10-23
fc442b80-31dc-4560-9aa9-fcba1fa390e9,"MCPersonalFinance | Armed with AI, scammers go hi-tech; here's how to guard against trading frauds

More details ⬇🔗
https://www.moneycontrol.com/news/business/personal-finance/armed-with-ai-scammers-go-hi-tech-here-s-how-to-guard-against-trading-frauds-13628844.html?utm_medium=social&utm_source=telegram&utm_campaign=regular-editorial",https://t.me/moneycontrolcom/100848,moneycontrolcom,2025-10-23T09:38:33+00:00,2025-10-24T14:34:11.985674,"['moneycontrolcom', 'telegram']",,,,2025-10-23
93eb3592-ed95-47df-8d5d-cd0b6ef35c3f,"#EarningsWithMC | HUL Q2 net profit up 3% YoY to Rs 2,690 crore, beats estimates; Rs 19 per share dividend declared

More details here 👇
https://www.moneycontrol.com/news/business/earnings/hul-q2-net-profit-up-3-yoy-to-rs-2-690-crore-beats-estimates-rs-19-per-share-dividend-declared-13628461.html?utm_medium=social&utm_source=telegram&utm_campaign=regular-editorial",https://t.me/moneycontrolcom/100847,moneycontrolcom,2025-10-23T06:05:08+00:00,2025-10-24T14:34:11.985760,"['moneycontrolcom', 'telegram']",,,,2025-10-23
207a4c58-5a3e-4f10-94fe-6c5b122e6fdf,"Reliance 'recalibrating' Russian oil imports to align with Centre's guidelines

More details⏬
https://www.moneycontrol.com/news/business/reliance-recalibrating-russian-oil-imports-to-align-with-centre-s-guidelines-13628494.html?utm_medium=social&utm_source=telegram&utm_campaign=regular-editorial",https://t.me/moneycontrolcom/100846,moneycontrolcom,2025-10-23T05:44:21+00:00,2025-10-24T14:34:11.985845,"['moneycontrolcom', 'telegram']",,,,2025-10-23
ef5431f9-73ad-4751-94e4-7997b62c41ca,"#MarketsWithMC | Urban Company shares drop 3% after Morgan Stanley's 'Underweight' call, Goldman Sachs remains 'Neutral'

More details here 👇
https://www.moneycontrol.com/news/business/markets/urban-company-shares-drop-3-after-morgan-stanley-s-underweight-call-goldman-sachs-remains-neutral-13628370.html?utm_medium=social&utm_source=telegram&utm_campaign=regular-editorial",https://t.me/moneycontrolcom/100845,moneycontrolcom,2025-10-23T05:07:59+00:00,2025-10-24T14:34:11.985957,"['moneycontrolcom', 'telegram']",,,,2025-10-23
049767f8-9c91-470b-a1e0-3effa8a4380e,"Infosys rises 4% as promoters opt out of Rs 18,000-crore share buyback; Nifty IT surges 2.4%

More details⏬
https://www.moneycontrol.com/news/business/markets/infosys-rises-4-as-promoters-opt-out-of-rs-18-000-crore-share-buyback-nifty-it-surges-2-4-13628303.html?utm_medium=social&utm_source=telegram&utm_campaign=regular-editorial",https://t.me/moneycontrolcom/100844,moneycontrolcom,2025-10-23T05:05:11+00:00,2025-10-24T14:34:11.986026,"['moneycontrolcom', 'telegram']",,,,2025-10-23
0dda7551-ee54-48b5-a394-8e3b58bfebde,"Google Cloud names Accenture veteran Karthik Narain as Chief Product and Business Officer

More details⏬
https://www.moneycontrol.com/technology/google-cloud-names-accenture-veteran-karthik-narain-as-chief-product-and-business-officer-article-13628291.html?utm_medium=social&utm_source=telegram&utm_campaign=regular-editorial",https://t.me/moneycontrolcom/100843,moneycontrolcom,2025-10-23T04:48:02+00:00,2025-10-24T14:34:11.986104,"['moneycontrolcom', 'telegram']",,,,2025-10-23
